'Elapsed time','PCG'
'0:03.131',-219.000
'0:03.132',-213.000
'0:03.132',-249.000
'0:03.133',-249.000
'0:03.133',-293.000
'0:03.134',-300.000
'0:03.134',-283.000
'0:03.135',-286.000
'0:03.135',-205.000
'0:03.136',-273.000
'0:03.136',-204.000
'0:03.137',-177.000
'0:03.137',-258.000
'0:03.138',-202.000
'0:03.138',-246.000
'0:03.139',-251.000
'0:03.139',-226.000
'0:03.140',-266.000
'0:03.140',-227.000
'0:03.141',-265.000
'0:03.141',-278.000
'0:03.142',-240.000
'0:03.142',-224.000
'0:03.143',-291.000
'0:03.143',-334.000
'0:03.144',-245.000
'0:03.144',-290.000
'0:03.145',-297.000
'0:03.145',-287.000
'0:03.146',-326.000
'0:03.146',-266.000
'0:03.147',-278.000
'0:03.147',-243.000
'0:03.148',-224.000
'0:03.148',-203.000
'0:03.149',-219.000
'0:03.149',-175.000
'0:03.150',-183.000
'0:03.150',-210.000
'0:03.151',-218.000
'0:03.151',-223.000
'0:03.152',-186.000
'0:03.152',-192.000
'0:03.153',-164.000
'0:03.153',-106.000
'0:03.154',-134.000
'0:03.154',-82.000
'0:03.155',-4.000
'0:03.155',-55.000
'0:03.156',38.000
'0:03.156',67.000
'0:03.157',54.000
'0:03.157',77.000
'0:03.158',89.000
'0:03.158',138.000
'0:03.159',132.000
'0:03.159',157.000
'0:03.160',162.000
'0:03.160',151.000
'0:03.161',141.000
'0:03.161',144.000
'0:03.162',134.000
'0:03.162',145.000
'0:03.163',193.000
'0:03.163',170.000
'0:03.164',225.000
'0:03.164',219.000
'0:03.165',252.000
'0:03.165',305.000
'0:03.166',270.000
'0:03.166',269.000
'0:03.167',275.000
'0:03.167',313.000
'0:03.168',285.000
'0:03.168',315.000
'0:03.169',243.000
'0:03.169',166.000
'0:03.170',197.000
'0:03.170',130.000
'0:03.171',93.000
'0:03.171',24.000
'0:03.172',29.000
'0:03.172',68.000
'0:03.173',25.000
'0:03.173',2.000
'0:03.174',11.000
'0:03.174',20.000
'0:03.175',-8.000
'0:03.175',-25.000
'0:03.176',-24.000
'0:03.176',-1.000
'0:03.177',-26.000
'0:03.177',-24.000
'0:03.178',-42.000
'0:03.178',-104.000
'0:03.179',-27.000
'0:03.179',-54.000
'0:03.180',-54.000
'0:03.180',-94.000
'0:03.181',-71.000
'0:03.181',-110.000
'0:03.182',-121.000
'0:03.182',-160.000
'0:03.183',-234.000
'0:03.183',-231.000
'0:03.184',-276.000
'0:03.184',-331.000
'0:03.185',-349.000
'0:03.185',-300.000
'0:03.186',-336.000
'0:03.186',-348.000
'0:03.187',-283.000
'0:03.187',-303.000
'0:03.188',-261.000
'0:03.188',-191.000
'0:03.189',-204.000
'0:03.189',-194.000
'0:03.190',-122.000
'0:03.190',-44.000
'0:03.191',-24.000
'0:03.191',46.000
'0:03.192',56.000
'0:03.192',111.000
'0:03.193',185.000
'0:03.193',215.000
'0:03.194',274.000
'0:03.194',308.000
'0:03.195',326.000
'0:03.195',332.000
'0:03.196',320.000
'0:03.196',391.000
'0:03.197',355.000
'0:03.197',371.000
'0:03.198',415.000
'0:03.198',381.000
'0:03.199',404.000
'0:03.199',399.000
'0:03.200',436.000
'0:03.200',374.000
'0:03.201',431.000
'0:03.201',385.000
'0:03.202',364.000
'0:03.202',362.000
'0:03.203',343.000
'0:03.203',287.000
'0:03.204',337.000
'0:03.204',247.000
'0:03.205',252.000
'0:03.205',213.000
'0:03.206',145.000
'0:03.206',127.000
'0:03.207',58.000
'0:03.207',7.000
'0:03.208',-18.000
'0:03.208',-68.000
'0:03.209',-113.000
'0:03.209',-146.000
'0:03.210',-168.000
'0:03.210',-137.000
'0:03.211',-167.000
'0:03.211',-168.000
'0:03.212',-198.000
'0:03.212',-202.000
'0:03.213',-255.000
'0:03.213',-214.000
'0:03.214',-225.000
'0:03.214',-210.000
'0:03.215',-187.000
'0:03.215',-158.000
'0:03.216',-169.000
'0:03.216',-165.000
'0:03.217',-161.000
'0:03.217',-101.000
'0:03.218',-106.000
'0:03.218',-137.000
'0:03.219',-79.000
'0:03.219',-45.000
'0:03.220',-29.000
'0:03.220',23.000
'0:03.221',25.000
'0:03.221',60.000
'0:03.222',91.000
'0:03.222',92.000
'0:03.223',109.000
'0:03.223',125.000
'0:03.224',178.000
'0:03.224',214.000
'0:03.225',232.000
'0:03.225',208.000
'0:03.226',267.000
'0:03.226',262.000
'0:03.227',282.000
'0:03.227',264.000
'0:03.228',265.000
'0:03.228',239.000
'0:03.229',222.000
'0:03.229',144.000
'0:03.230',145.000
'0:03.230',116.000
'0:03.231',69.000
'0:03.231',11.000
'0:03.232',-1.000
'0:03.232',-58.000
'0:03.233',-60.000
'0:03.233',-89.000
'0:03.234',-170.000
'0:03.234',-160.000
'0:03.235',-227.000
'0:03.235',-199.000
'0:03.236',-255.000
'0:03.236',-290.000
'0:03.237',-292.000
'0:03.237',-256.000
'0:03.238',-292.000
'0:03.238',-273.000
'0:03.239',-234.000
'0:03.239',-294.000
'0:03.240',-256.000
'0:03.240',-290.000
'0:03.241',-265.000
'0:03.241',-308.000
'0:03.242',-340.000
'0:03.242',-340.000
'0:03.243',-414.000
'0:03.243',-417.000
'0:03.244',-439.000
'0:03.244',-464.000
'0:03.245',-463.000
'0:03.245',-421.000
'0:03.246',-434.000
'0:03.246',-465.000
'0:03.247',-440.000
'0:03.247',-436.000
'0:03.248',-417.000
'0:03.248',-373.000
'0:03.249',-419.000
'0:03.249',-395.000
'0:03.250',-320.000
'0:03.250',-358.000
'0:03.251',-286.000
'0:03.251',-286.000
'0:03.252',-242.000
'0:03.252',-228.000
'0:03.253',-200.000
'0:03.253',-271.000
'0:03.254',-218.000
'0:03.254',-260.000
'0:03.255',-216.000
'0:03.255',-191.000
'0:03.256',-227.000
'0:03.256',-199.000
'0:03.257',-109.000
'0:03.257',-97.000
'0:03.258',-69.000
'0:03.258',-86.000
'0:03.259',-19.000
'0:03.259',50.000
'0:03.260',81.000
'0:03.260',125.000
'0:03.261',128.000
'0:03.261',207.000
'0:03.262',227.000
'0:03.262',327.000
'0:03.263',287.000
'0:03.263',332.000
'0:03.264',347.000
'0:03.264',329.000
'0:03.265',347.000
'0:03.265',360.000
'0:03.266',392.000
'0:03.266',430.000
'0:03.267',373.000
'0:03.267',434.000
'0:03.268',360.000
'0:03.268',371.000
'0:03.269',389.000
'0:03.269',366.000
'0:03.270',347.000
'0:03.270',335.000
'0:03.271',354.000
'0:03.271',325.000
'0:03.272',379.000
'0:03.272',309.000
'0:03.273',317.000
'0:03.273',350.000
'0:03.274',295.000
'0:03.274',294.000
'0:03.275',328.000
'0:03.275',268.000
'0:03.276',314.000
'0:03.276',311.000
'0:03.277',325.000
'0:03.277',311.000
'0:03.278',363.000
'0:03.278',326.000
'0:03.279',399.000
'0:03.279',369.000
'0:03.280',385.000
'0:03.280',431.000
'0:03.281',397.000
'0:03.281',424.000
'0:03.282',432.000
'0:03.282',402.000
'0:03.283',413.000
'0:03.283',446.000
'0:03.284',478.000
'0:03.284',452.000
'0:03.285',437.000
'0:03.285',502.000
'0:03.286',418.000
'0:03.286',416.000
'0:03.287',394.000
'0:03.287',416.000
'0:03.288',344.000
'0:03.288',391.000
'0:03.289',374.000
'0:03.289',285.000
'0:03.290',299.000
'0:03.290',268.000
'0:03.291',177.000
'0:03.291',179.000
'0:03.292',168.000
'0:03.292',169.000
'0:03.293',145.000
'0:03.293',106.000
'0:03.294',52.000
'0:03.294',58.000
'0:03.295',6.000
'0:03.295',-52.000
'0:03.296',-58.000
'0:03.296',-102.000
'0:03.297',-121.000
'0:03.297',-155.000
'0:03.298',-141.000
'0:03.298',-203.000
'0:03.299',-254.000
'0:03.299',-260.000
'0:03.300',-385.000
'0:03.300',-386.000
'0:03.301',-422.000
'0:03.301',-506.000
'0:03.302',-507.000
'0:03.302',-505.000
'0:03.303',-503.000
'0:03.303',-586.000
'0:03.304',-605.000
'0:03.304',-664.000
'0:03.305',-712.000
'0:03.305',-694.000
'0:03.306',-724.000
'0:03.306',-754.000
'0:03.307',-698.000
'0:03.307',-794.000
'0:03.308',-777.000
'0:03.308',-801.000
'0:03.309',-811.000
'0:03.309',-802.000
'0:03.310',-868.000
'0:03.310',-821.000
'0:03.311',-877.000
'0:03.311',-816.000
'0:03.312',-895.000
'0:03.312',-902.000
'0:03.313',-912.000
'0:03.313',-913.000
'0:03.314',-857.000
'0:03.314',-899.000
'0:03.315',-828.000
'0:03.315',-805.000
'0:03.316',-749.000
'0:03.316',-689.000
'0:03.317',-713.000
'0:03.317',-619.000
'0:03.318',-597.000
'0:03.318',-580.000
'0:03.319',-509.000
'0:03.319',-471.000
'0:03.320',-455.000
'0:03.320',-372.000
'0:03.321',-287.000
'0:03.321',-375.000
'0:03.322',-277.000
'0:03.322',-289.000
'0:03.323',-289.000
'0:03.323',-212.000
'0:03.324',-178.000
'0:03.324',-153.000
'0:03.325',-32.000
'0:03.325',-47.000
'0:03.326',15.000
'0:03.326',58.000
'0:03.327',158.000
'0:03.327',182.000
'0:03.328',289.000
'0:03.328',278.000
'0:03.329',333.000
'0:03.329',392.000
'0:03.330',372.000
'0:03.330',452.000
'0:03.331',453.000
'0:03.331',425.000
'0:03.332',545.000
'0:03.332',510.000
'0:03.333',553.000
'0:03.333',583.000
'0:03.334',631.000
'0:03.334',648.000
'0:03.335',662.000
'0:03.335',709.000
'0:03.336',673.000
'0:03.336',680.000
'0:03.337',643.000
'0:03.337',728.000
'0:03.338',716.000
'0:03.338',687.000
'0:03.339',728.000
'0:03.339',671.000
'0:03.340',688.000
'0:03.340',666.000
'0:03.341',590.000
'0:03.341',671.000
'0:03.342',650.000
'0:03.342',712.000
'0:03.343',681.000
'0:03.343',672.000
'0:03.344',672.000
'0:03.344',670.000
'0:03.345',695.000
'0:03.345',731.000
'0:03.346',878.000
'0:03.346',861.000
'0:03.347',847.000
'0:03.347',803.000
'0:03.348',559.000
'0:03.348',485.000
'0:03.349',173.000
'0:03.349',-98.000
'0:03.350',-290.000
'0:03.350',-561.000
'0:03.351',-738.000
'0:03.351',-922.000
'0:03.352',-1123.000
'0:03.352',-1294.000
'0:03.353',-1362.000
'0:03.353',-1444.000
'0:03.354',-1465.000
'0:03.354',-1452.000
'0:03.355',-1456.000
'0:03.355',-1356.000
'0:03.356',-1216.000
'0:03.356',-1067.000
'0:03.357',-750.000
'0:03.357',-519.000
'0:03.358',-239.000
'0:03.358',3.000
'0:03.359',253.000
'0:03.359',371.000
'0:03.360',457.000
'0:03.360',604.000
'0:03.361',582.000
'0:03.361',683.000
'0:03.362',623.000
'0:03.362',673.000
'0:03.363',633.000
'0:03.363',640.000
'0:03.364',700.000
'0:03.364',684.000
'0:03.365',827.000
'0:03.365',860.000
'0:03.366',866.000
'0:03.366',985.000
'0:03.367',1070.000
'0:03.367',1291.000
'0:03.368',1443.000
'0:03.368',1573.000
'0:03.369',1775.000
'0:03.369',1872.000
'0:03.370',2045.000
'0:03.370',2097.000
'0:03.371',2182.000
'0:03.371',2250.000
'0:03.372',2149.000
'0:03.372',2130.000
'0:03.373',2032.000
'0:03.373',1891.000
'0:03.374',1731.000
'0:03.374',1614.000
'0:03.375',1485.000
'0:03.375',1267.000
'0:03.376',1157.000
'0:03.376',944.000
'0:03.377',738.000
'0:03.377',527.000
'0:03.378',288.000
'0:03.378',85.000
'0:03.379',-152.000
'0:03.379',-312.000
'0:03.380',-431.000
'0:03.380',-530.000
'0:03.381',-563.000
'0:03.381',-794.000
'0:03.382',-920.000
'0:03.382',-1112.000
'0:03.383',-1248.000
'0:03.383',-1335.000
'0:03.384',-1422.000
'0:03.384',-1550.000
'0:03.385',-1724.000
'0:03.385',-1879.000
'0:03.386',-2133.000
'0:03.386',-2376.000
'0:03.387',-2621.000
'0:03.387',-2873.000
'0:03.388',-3000.000
'0:03.388',-3170.000
'0:03.389',-3236.000
'0:03.389',-3300.000
'0:03.390',-3355.000
'0:03.390',-3201.000
'0:03.391',-3127.000
'0:03.391',-2884.000
'0:03.392',-2605.000
'0:03.392',-2308.000
'0:03.393',-2001.000
'0:03.393',-1743.000
'0:03.394',-1345.000
'0:03.394',-1156.000
'0:03.395',-862.000
'0:03.395',-713.000
'0:03.396',-523.000
'0:03.396',-347.000
'0:03.397',-227.000
'0:03.397',-22.000
'0:03.398',69.000
'0:03.398',254.000
'0:03.399',417.000
'0:03.399',601.000
'0:03.400',827.000
'0:03.400',1057.000
'0:03.401',1248.000
'0:03.401',1429.000
'0:03.402',1665.000
'0:03.402',1758.000
'0:03.403',1866.000
'0:03.403',1989.000
'0:03.404',2060.000
'0:03.404',2121.000
'0:03.405',2152.000
'0:03.405',2142.000
'0:03.406',2207.000
'0:03.406',2109.000
'0:03.407',2150.000
'0:03.407',2036.000
'0:03.408',1920.000
'0:03.408',1904.000
'0:03.409',1758.000
'0:03.409',1670.000
'0:03.410',1510.000
'0:03.410',1428.000
'0:03.411',1273.000
'0:03.411',1123.000
'0:03.412',892.000
'0:03.412',712.000
'0:03.413',573.000
'0:03.413',371.000
'0:03.414',179.000
'0:03.414',-15.000
'0:03.415',-220.000
'0:03.415',-316.000
'0:03.416',-461.000
'0:03.416',-547.000
'0:03.417',-688.000
'0:03.417',-718.000
'0:03.418',-798.000
'0:03.418',-854.000
'0:03.419',-874.000
'0:03.419',-895.000
'0:03.420',-893.000
'0:03.420',-866.000
'0:03.421',-822.000
'0:03.421',-767.000
'0:03.422',-747.000
'0:03.422',-632.000
'0:03.423',-583.000
'0:03.423',-588.000
'0:03.424',-531.000
'0:03.424',-493.000
'0:03.425',-397.000
'0:03.425',-381.000
'0:03.426',-444.000
'0:03.426',-453.000
'0:03.427',-434.000
'0:03.427',-486.000
'0:03.428',-507.000
'0:03.428',-512.000
'0:03.429',-533.000
'0:03.429',-487.000
'0:03.430',-496.000
'0:03.430',-521.000
'0:03.431',-490.000
'0:03.431',-457.000
'0:03.432',-402.000
'0:03.432',-470.000
'0:03.433',-452.000
'0:03.433',-412.000
'0:03.434',-460.000
'0:03.434',-437.000
'0:03.435',-474.000
'0:03.435',-459.000
'0:03.436',-441.000
'0:03.436',-485.000
'0:03.437',-482.000
'0:03.437',-494.000
'0:03.438',-548.000
'0:03.438',-581.000
'0:03.439',-619.000
'0:03.439',-606.000
'0:03.440',-700.000
'0:03.440',-661.000
'0:03.441',-644.000
'0:03.441',-688.000
'0:03.442',-639.000
'0:03.442',-627.000
'0:03.443',-576.000
'0:03.443',-600.000
'0:03.444',-488.000
'0:03.444',-548.000
'0:03.445',-469.000
'0:03.445',-409.000
'0:03.446',-446.000
'0:03.446',-346.000
'0:03.447',-291.000
'0:03.447',-265.000
'0:03.448',-202.000
'0:03.448',-129.000
'0:03.449',-67.000
'0:03.449',-69.000
'0:03.450',72.000
'0:03.450',25.000
'0:03.451',126.000
'0:03.451',153.000
'0:03.452',161.000
'0:03.452',253.000
'0:03.453',239.000
'0:03.453',241.000
'0:03.454',247.000
'0:03.454',233.000
'0:03.455',304.000
'0:03.455',259.000
'0:03.456',311.000
'0:03.456',277.000
'0:03.457',252.000
'0:03.457',280.000
'0:03.458',220.000
'0:03.458',224.000
'0:03.459',266.000
'0:03.459',304.000
'0:03.460',270.000
'0:03.460',365.000
'0:03.461',378.000
'0:03.461',417.000
'0:03.462',497.000
'0:03.462',543.000
'0:03.463',608.000
'0:03.463',678.000
'0:03.464',696.000
'0:03.464',773.000
'0:03.465',759.000
'0:03.465',838.000
'0:03.466',852.000
'0:03.466',876.000
'0:03.467',909.000
'0:03.467',922.000
'0:03.468',918.000
'0:03.468',898.000
'0:03.469',920.000
'0:03.469',897.000
'0:03.470',893.000
'0:03.470',825.000
'0:03.471',853.000
'0:03.471',900.000
'0:03.472',794.000
'0:03.472',874.000
'0:03.473',862.000
'0:03.473',804.000
'0:03.474',833.000
'0:03.474',799.000
'0:03.475',739.000
'0:03.475',725.000
'0:03.476',706.000
'0:03.476',656.000
'0:03.477',611.000
'0:03.477',584.000
'0:03.478',516.000
'0:03.478',461.000
'0:03.479',477.000
'0:03.479',364.000
'0:03.480',379.000
'0:03.480',321.000
'0:03.481',257.000
'0:03.481',180.000
'0:03.482',139.000
'0:03.482',106.000
'0:03.483',21.000
'0:03.483',-83.000
'0:03.484',-101.000
'0:03.484',-203.000
'0:03.485',-272.000
'0:03.485',-291.000
'0:03.486',-367.000
'0:03.486',-369.000
'0:03.487',-432.000
'0:03.487',-458.000
'0:03.488',-521.000
'0:03.488',-521.000
'0:03.489',-569.000
'0:03.489',-530.000
'0:03.490',-568.000
'0:03.490',-575.000
'0:03.491',-620.000
'0:03.491',-578.000
'0:03.492',-638.000
'0:03.492',-610.000
'0:03.493',-606.000
'0:03.493',-619.000
'0:03.494',-547.000
'0:03.494',-550.000
'0:03.495',-557.000
'0:03.495',-523.000
'0:03.496',-485.000
'0:03.496',-445.000
'0:03.497',-392.000
'0:03.497',-404.000
'0:03.498',-386.000
'0:03.498',-340.000
'0:03.499',-350.000
'0:03.499',-276.000
'0:03.500',-266.000
'0:03.500',-282.000
'0:03.501',-232.000
'0:03.501',-318.000
'0:03.502',-224.000
'0:03.502',-232.000
'0:03.503',-277.000
'0:03.503',-275.000
'0:03.504',-251.000
'0:03.504',-221.000
'0:03.505',-156.000
'0:03.505',-151.000
'0:03.506',-143.000
'0:03.506',-99.000
'0:03.507',-133.000
'0:03.507',-68.000
'0:03.508',-70.000
'0:03.508',-61.000
'0:03.509',-45.000
'0:03.509',-68.000
'0:03.510',-11.000
'0:03.510',-72.000
'0:03.511',-121.000
'0:03.511',-134.000
'0:03.512',-257.000
'0:03.512',-297.000
'0:03.513',-385.000
'0:03.513',-426.000
'0:03.514',-503.000
'0:03.514',-466.000
'0:03.515',-541.000
'0:03.515',-562.000
'0:03.516',-526.000
'0:03.516',-559.000
'0:03.517',-529.000
'0:03.517',-473.000
'0:03.518',-389.000
'0:03.518',-361.000
'0:03.519',-255.000
'0:03.519',-177.000
'0:03.520',-96.000
'0:03.520',28.000
'0:03.521',170.000
'0:03.521',259.000
'0:03.522',323.000
'0:03.522',333.000
'0:03.523',416.000
'0:03.523',376.000
'0:03.524',250.000
'0:03.524',186.000
'0:03.525',182.000
'0:03.525',93.000
'0:03.526',64.000
'0:03.526',-28.000
'0:03.527',-21.000
'0:03.527',-82.000
'0:03.528',-54.000
'0:03.528',-1.000
'0:03.529',-105.000
'0:03.529',-124.000
'0:03.530',-61.000
'0:03.530',-137.000
'0:03.531',-139.000
'0:03.531',-81.000
'0:03.532',-117.000
'0:03.532',-59.000
'0:03.533',-19.000
'0:03.533',4.000
'0:03.534',87.000
'0:03.534',146.000
'0:03.535',137.000
'0:03.535',258.000
'0:03.536',241.000
'0:03.536',247.000
'0:03.537',297.000
'0:03.537',313.000
'0:03.538',301.000
'0:03.538',363.000
'0:03.539',391.000
'0:03.539',357.000
'0:03.540',327.000
'0:03.540',326.000
'0:03.541',330.000
'0:03.541',296.000
'0:03.542',253.000
'0:03.542',257.000
'0:03.543',215.000
'0:03.543',248.000
'0:03.544',228.000
'0:03.544',195.000
'0:03.545',279.000
'0:03.545',261.000
'0:03.546',365.000
'0:03.546',394.000
'0:03.547',414.000
'0:03.547',407.000
'0:03.548',448.000
'0:03.548',520.000
'0:03.549',504.000
'0:03.549',510.000
'0:03.550',532.000
'0:03.550',477.000
'0:03.551',482.000
'0:03.551',443.000
'0:03.552',422.000
'0:03.552',400.000
'0:03.553',376.000
'0:03.553',340.000
'0:03.554',348.000
'0:03.554',328.000
'0:03.555',271.000
'0:03.555',263.000
'0:03.556',294.000
'0:03.556',290.000
'0:03.557',303.000
'0:03.557',313.000
'0:03.558',360.000
'0:03.558',344.000
'0:03.559',357.000
'0:03.559',322.000
'0:03.560',234.000
'0:03.560',283.000
'0:03.561',265.000
'0:03.561',255.000
'0:03.562',161.000
'0:03.562',229.000
'0:03.563',91.000
'0:03.563',94.000
'0:03.564',121.000
'0:03.564',15.000
'0:03.565',36.000
'0:03.565',20.000
'0:03.566',-100.000
'0:03.566',-118.000
'0:03.567',-224.000
'0:03.567',-337.000
'0:03.568',-330.000
'0:03.568',-350.000
'0:03.569',-335.000
'0:03.569',-304.000
'0:03.570',-316.000
'0:03.570',-343.000
'0:03.571',-384.000
'0:03.571',-434.000
'0:03.572',-551.000
'0:03.572',-705.000
'0:03.573',-738.000
'0:03.573',-760.000
'0:03.574',-875.000
'0:03.574',-867.000
'0:03.575',-853.000
'0:03.575',-846.000
'0:03.576',-758.000
'0:03.576',-718.000
'0:03.577',-649.000
'0:03.577',-730.000
'0:03.578',-641.000
'0:03.578',-679.000
'0:03.579',-645.000
'0:03.579',-631.000
'0:03.580',-647.000
'0:03.580',-518.000
'0:03.581',-454.000
'0:03.581',-452.000
'0:03.582',-390.000
'0:03.582',-410.000
'0:03.583',-333.000
'0:03.583',-291.000
'0:03.584',-230.000
'0:03.584',-206.000
'0:03.585',-124.000
'0:03.585',-47.000
'0:03.586',32.000
'0:03.586',146.000
'0:03.587',202.000
'0:03.587',244.000
'0:03.588',277.000
'0:03.588',184.000
'0:03.589',209.000
'0:03.589',258.000
'0:03.590',328.000
'0:03.590',300.000
'0:03.591',329.000
'0:03.591',395.000
'0:03.592',325.000
'0:03.592',308.000
'0:03.593',362.000
'0:03.593',325.000
'0:03.594',444.000
'0:03.594',384.000
'0:03.595',294.000
'0:03.595',239.000
'0:03.596',249.000
'0:03.596',215.000
'0:03.597',255.000
'0:03.597',232.000
'0:03.598',179.000
'0:03.598',230.000
'0:03.599',226.000
'0:03.599',251.000
'0:03.600',246.000
'0:03.600',193.000
'0:03.601',231.000
'0:03.601',153.000
'0:03.602',141.000
'0:03.602',82.000
'0:03.603',-60.000
'0:03.603',-37.000
'0:03.604',-137.000
'0:03.604',-153.000
'0:03.605',-157.000
'0:03.605',-110.000
'0:03.606',-108.000
'0:03.606',-89.000
'0:03.607',51.000
'0:03.607',2.000
'0:03.608',65.000
'0:03.608',37.000
'0:03.609',-55.000
'0:03.609',-57.000
'0:03.610',-202.000
'0:03.610',-97.000
'0:03.611',-86.000
'0:03.611',-23.000
'0:03.612',14.000
'0:03.612',81.000
'0:03.613',104.000
'0:03.613',124.000
'0:03.614',148.000
'0:03.614',149.000
'0:03.615',107.000
'0:03.615',24.000
'0:03.616',-57.000
'0:03.616',-37.000
'0:03.617',-101.000
'0:03.617',-81.000
'0:03.618',1.000
'0:03.618',79.000
'0:03.619',206.000
'0:03.619',244.000
'0:03.620',318.000
'0:03.620',214.000
'0:03.621',140.000
'0:03.621',96.000
'0:03.622',41.000
'0:03.622',108.000
'0:03.623',162.000
'0:03.623',287.000
'0:03.624',215.000
'0:03.624',114.000
'0:03.625',107.000
'0:03.625',-31.000
'0:03.626',-60.000
'0:03.626',-38.000
'0:03.627',-10.000
'0:03.627',-69.000
'0:03.628',-71.000
'0:03.628',-80.000
'0:03.629',-151.000
'0:03.629',-106.000
'0:03.630',-125.000
'0:03.630',-83.000
'0:03.631',-1.000
'0:03.631',-13.000
'0:03.632',10.000
'0:03.632',2.000
'0:03.633',-8.000
'0:03.633',-52.000
'0:03.634',-90.000
'0:03.634',-84.000
'0:03.635',-155.000
'0:03.635',-172.000
'0:03.636',-174.000
'0:03.636',-160.000
'0:03.637',-187.000
'0:03.637',-234.000
'0:03.638',-174.000
'0:03.638',-235.000
'0:03.639',-132.000
'0:03.639',-37.000
'0:03.640',-107.000
'0:03.640',-63.000
'0:03.641',-134.000
'0:03.641',-122.000
'0:03.642',-276.000
'0:03.642',-191.000
'0:03.643',-250.000
'0:03.643',-225.000
'0:03.644',-170.000
'0:03.644',-290.000
'0:03.645',-315.000
'0:03.645',-380.000
'0:03.646',-395.000
'0:03.646',-358.000
'0:03.647',-409.000
'0:03.647',-355.000
'0:03.648',-367.000
'0:03.648',-362.000
'0:03.649',-330.000
'0:03.649',-348.000
'0:03.650',-199.000
'0:03.650',-106.000
'0:03.651',-36.000
'0:03.651',-62.000
'0:03.652',-90.000
'0:03.652',-88.000
'0:03.653',-90.000
'0:03.653',-58.000
'0:03.654',-71.000
'0:03.654',-52.000
'0:03.655',-55.000
'0:03.655',39.000
'0:03.656',198.000
'0:03.656',240.000
'0:03.657',355.000
'0:03.657',348.000
'0:03.658',395.000
'0:03.658',426.000
'0:03.659',394.000
'0:03.659',417.000
'0:03.660',318.000
'0:03.660',306.000
'0:03.661',231.000
'0:03.661',211.000
'0:03.662',112.000
'0:03.662',80.000
'0:03.663',136.000
'0:03.663',102.000
'0:03.664',166.000
'0:03.664',114.000
'0:03.665',128.000
'0:03.665',158.000
'0:03.666',212.000
'0:03.666',370.000
'0:03.667',334.000
'0:03.667',259.000
'0:03.668',298.000
'0:03.668',234.000
'0:03.669',159.000
'0:03.669',55.000
'0:03.670',-82.000
'0:03.670',-190.000
'0:03.671',-219.000
'0:03.671',-198.000
'0:03.672',-105.000
'0:03.672',-181.000
'0:03.673',-158.000
'0:03.673',-160.000
'0:03.674',-65.000
'0:03.674',-68.000
'0:03.675',81.000
'0:03.675',58.000
'0:03.676',89.000
'0:03.676',99.000
'0:03.677',67.000
'0:03.677',165.000
'0:03.678',198.000
'0:03.678',326.000
'0:03.679',368.000
'0:03.679',387.000
'0:03.680',341.000
'0:03.680',400.000
'0:03.681',443.000
'0:03.681',352.000
'0:03.682',379.000
'0:03.682',305.000
'0:03.683',310.000
'0:03.683',392.000
'0:03.684',348.000
'0:03.684',373.000
'0:03.685',370.000
'0:03.685',360.000
'0:03.686',333.000
'0:03.686',348.000
'0:03.687',307.000
'0:03.687',255.000
'0:03.688',140.000
'0:03.688',12.000
'0:03.689',-6.000
